customer_id,subscription_start_date,subscription_end_date,last_login_date,total_spend,customer_support_tickets,churned,age,gender,location
3619,2022-01-20,2022-09-28,2023-10-18,2278.745762794775,1,False,19,Male,Suburban
3620,2021-11-24,2022-03-06,2023-12-07,3722.6272511137036,8,True,18,Male,Urban
3621,2021-06-11,2022-12-07,2023-07-29,3304.037182518155,0,False,20,Female,Suburban
3622,2021-06-07,2021-09-23,2023-07-13,2248.509236718895,8,True,39,Male,Urban
3623,2022-03-21,2022-06-05,2023-10-22,1746.2438628314574,9,True,64,Female,Suburban
3624,2021-08-21,2022-01-20,2023-07-29,1954.6488346793099,5,True,36,Male,Urban
3625,2021-06-05,2022-08-09,2023-10-28,5099.570790863199,0,False,28,Male,Suburban
3626,2022-02-16,2022-12-25,2023-06-04,6205.5095039046855,0,False,36,Male,Urban
3627,2021-01-17,2021-02-28,2023-08-10,3923.8963613134506,10,True,63,Male,Suburban
3628,2021-12-14,2023-10-01,2023-09-30,3697.770256839829,5,False,46,Female,Rural
3629,2022-11-18,2023-04-05,2023-11-01,944.2243114293825,7,True,28,Female,Rural
3630,2022-07-04,2022-10-29,2023-09-23,3905.633357783592,7,True,45,Male,Urban
3631,2022-04-12,2023-08-13,2023-08-28,3165.186471794838,0,False,45,Female,Urban
3632,2021-03-13,2022-11-05,2023-12-22,6032.2175184257385,1,False,52,Female,Urban
3633,2022-08-20,2022-11-30,2023-11-29,2494.2888733661225,13,True,56,Male,Urban
3634,2022-02-13,2022-05-06,2023-10-12,3692.4936724634185,8,True,38,Male,Urban
3635,2021-11-27,2022-02-17,2023-08-15,2737.254209481881,3,True,37,Male,Urban
3636,2021-04-01,2021-08-24,2023-11-24,662.0634474210935,2,True,20,Male,Rural
3637,2022-05-19,2022-07-05,2023-11-30,3754.3319691185247,2,True,40,Male,Urban
3638,2022-11-23,2023-01-18,2023-09-09,2172.6126333956145,2,True,49,Male,Suburban
3639,2021-11-13,2022-01-09,2023-06-27,1981.886007374968,10,True,59,Male,Suburban
3640,2022-06-18,2024-01-29,2023-10-16,6096.13652973695,3,False,24,Male,Suburban
3641,2022-11-20,2023-06-17,2023-08-08,290.7901946124892,1,False,50,Female,Rural
3642,2021-07-23,2023-07-06,2023-08-29,3527.576527741743,2,False,66,Male,Rural
3643,2022-12-24,2024-05-30,2023-08-08,5335.561074023893,4,False,69,Male,Urban
3644,2022-10-14,2022-11-27,2023-07-31,2360.051335849137,5,True,56,Male,Urban
3645,2022-07-15,2022-11-13,2023-07-08,1406.7724118553174,9,True,30,Female,Urban
3646,2022-12-18,2023-12-03,2023-06-30,771.2676823582618,5,False,67,Male,Rural
3647,2021-04-09,2022-08-11,2023-12-12,5195.770879442034,8,False,31,Male,Urban
3648,2022-03-26,2023-12-10,2023-09-08,5757.821064122688,5,False,53,Male,Suburban
3649,2022-05-25,2023-04-17,2023-10-18,968.3503327680176,7,False,50,Female,Suburban
3650,2022-02-22,2023-07-09,2023-07-15,2745.7214914882443,7,False,47,Male,Rural
3651,2022-09-24,2023-03-01,2023-12-21,832.7569316142184,3,True,44,Male,Rural
3652,2021-03-16,2021-08-07,2023-10-21,864.1324545200246,9,True,63,Female,Suburban
3653,2022-01-20,2022-02-23,2023-09-01,2835.4160223742856,11,True,60,Male,Rural
3654,2022-07-19,2023-05-22,2023-07-01,4054.3060863099645,3,False,66,Female,Rural
3655,2021-08-29,2022-01-29,2023-12-26,1697.3631127310634,5,True,53,Male,Urban
3656,2022-10-16,2023-03-01,2023-09-26,2298.9151973189337,6,True,39,Female,Urban
3657,2022-11-13,2023-02-28,2023-07-10,3427.252963834082,11,True,28,Female,Suburban
3658,2022-04-03,2024-03-14,2023-08-10,5962.836201190598,5,False,40,Female,Rural
3659,2022-05-22,2022-09-22,2023-08-20,2210.8787047569504,10,True,63,Female,Urban
3660,2022-05-04,2022-07-15,2023-10-04,1549.6763056701675,8,True,58,Female,Urban
3661,2022-06-15,2024-03-25,2023-09-28,2205.1550708572227,4,False,52,Male,Rural
3662,2022-11-23,2023-05-03,2023-07-02,1594.467267500401,9,True,47,Female,Urban
3663,2021-12-28,2022-05-08,2023-11-08,2892.5270791538906,4,True,66,Male,Urban
3664,2022-02-20,2022-05-02,2023-11-08,1665.5766465858196,1,True,64,Female,Urban
3665,2021-01-14,2021-02-27,2023-12-07,1200.121456180288,9,True,56,Female,Suburban
3666,2021-07-27,2021-12-11,2023-11-26,4435.696382026973,3,True,20,Female,Rural
3667,2021-03-03,2021-05-29,2023-08-15,2515.5410557396885,10,True,69,Male,Urban
3668,2021-04-19,2022-06-01,2023-06-05,5217.598481850317,0,False,44,Male,Rural
3669,2021-11-19,2023-03-22,2023-07-21,6071.904150558199,3,False,50,Male,Urban
3670,2022-10-12,2023-07-29,2023-12-28,5307.946811165734,4,False,61,Female,Suburban
3671,2022-11-11,2022-12-18,2023-09-18,1022.9938026833621,3,True,48,Female,Rural
3672,2022-09-11,2022-12-22,2023-10-31,3383.112791513277,10,True,66,Female,Suburban
3673,2021-12-28,2022-04-30,2023-06-11,4105.004409713214,7,True,48,Male,Suburban
3674,2021-12-08,2022-04-09,2023-07-08,260.30704025153517,4,True,20,Female,Suburban
3675,2022-06-04,2023-08-22,2023-08-14,1477.270149647293,0,False,60,Female,Rural
3676,2022-10-17,2023-01-14,2023-08-20,3417.8816247750906,4,True,32,Female,Suburban
3677,2022-12-17,2023-11-17,2023-09-28,2906.630934161422,4,False,55,Female,Urban
3678,2021-05-25,2021-07-11,2023-09-21,2270.603030540021,6,True,49,Male,Rural
3679,2022-04-03,2022-11-10,2023-11-19,4705.982117160079,0,False,66,Male,Rural
3680,2022-01-23,2022-04-29,2023-12-26,1074.9875421695556,1,True,33,Female,Urban
3681,2021-12-26,2022-02-27,2023-10-25,3008.041988345382,11,True,33,Male,Rural
3682,2022-02-14,2023-06-22,2023-09-09,444.94151947440054,3,False,57,Female,Rural
3683,2021-08-14,2021-10-31,2023-10-07,2875.7400498240463,4,True,31,Female,Rural
3684,2021-04-03,2021-07-21,2023-10-27,2259.5301285191085,10,True,62,Female,Rural
3685,2022-02-05,2023-05-18,2023-11-15,1102.9557084884286,1,False,61,Male,Suburban
3686,2022-12-23,2023-05-18,2023-12-01,1757.543517374172,4,True,35,Male,Urban
3687,2022-08-13,2024-04-11,2023-10-05,439.2372781749131,0,False,40,Female,Suburban
3688,2022-04-01,2023-10-26,2023-11-06,1970.5149317722012,0,False,29,Male,Urban
3689,2022-04-18,2022-08-31,2023-11-06,3689.3848592219456,2,True,20,Male,Urban
3690,2022-12-23,2023-02-01,2023-06-17,693.3514282115817,4,True,58,Female,Rural
3691,2022-11-12,2023-02-04,2023-08-15,159.53374622009383,10,True,27,Female,Rural
3692,2021-03-03,2022-09-04,2023-11-27,2415.599951104305,0,False,33,Male,Suburban
3693,2021-08-03,2022-10-24,2023-06-16,2183.431290186601,5,False,39,Female,Rural
3694,2022-03-15,2022-07-07,2023-12-08,3482.2680075202065,8,True,33,Male,Rural
3695,2021-08-01,2021-12-01,2023-06-21,563.5996349793219,4,True,32,Female,Suburban
3696,2022-10-13,2023-02-18,2023-08-07,4003.1159890289914,1,True,29,Male,Urban
3697,2022-02-03,2023-01-23,2023-12-03,2937.26895418637,9,False,55,Male,Rural
3698,2022-11-17,2024-06-20,2023-09-17,4697.633759867606,0,False,67,Female,Rural
3699,2021-06-02,2023-03-24,2023-10-30,2444.2914598504913,2,False,63,Male,Rural
3700,2022-04-19,2023-09-14,2023-10-28,4807.574763297401,0,False,19,Female,Suburban
3701,2021-12-25,2023-01-02,2023-06-23,3935.796424409763,2,False,61,Male,Urban
3702,2022-12-04,2024-07-08,2023-10-06,2770.3790501679064,0,False,59,Female,Suburban
3703,2022-03-23,2022-08-10,2023-06-01,3325.943427485238,11,True,54,Female,Suburban
3704,2022-11-19,2023-04-28,2023-10-04,3958.3269889993367,7,True,33,Female,Urban
3705,2021-01-06,2021-03-02,2023-08-23,2352.1072868792894,7,True,64,Female,Rural
3706,2021-12-17,2022-12-19,2023-08-24,4821.547147318674,2,False,23,Male,Urban
3707,2022-06-01,2024-05-14,2023-09-13,1124.2806584961613,2,False,22,Male,Urban
3708,2021-04-07,2022-06-20,2023-10-01,342.98655218050277,2,False,52,Male,Rural
3709,2021-07-20,2022-07-30,2023-08-31,2181.429487827586,0,False,18,Female,Suburban
3710,2022-07-13,2024-02-11,2023-06-15,2166.2161203431933,1,False,26,Male,Suburban
3711,2021-01-10,2022-09-10,2023-07-27,5070.634275406219,0,False,31,Male,Suburban
3712,2022-09-24,2023-02-12,2023-06-27,2945.146746212694,2,True,65,Male,Urban
3713,2022-07-13,2023-11-21,2023-08-22,3953.9303402273813,0,False,28,Female,Rural
3714,2021-09-06,2022-02-28,2023-10-17,510.6186866136055,4,True,69,Female,Suburban
3715,2022-09-15,2024-02-04,2023-06-08,3401.408281637037,8,False,27,Female,Rural
3716,2022-10-03,2023-01-11,2023-10-25,3028.9259363239207,10,True,61,Female,Rural
3717,2021-07-23,2023-03-13,2023-07-16,201.85226980058852,5,False,33,Male,Suburban
3718,2021-03-06,2021-05-30,2023-06-11,334.8528618878904,2,True,69,Female,Suburban
3719,2022-07-26,2023-02-01,2023-08-11,2946.773498786792,0,False,19,Female,Suburban
3720,2022-03-20,2022-05-16,2023-09-06,685.1806709045828,9,True,48,Female,Rural
3721,2021-04-05,2021-08-20,2023-09-30,3183.1121476146186,6,True,41,Male,Rural
3722,2021-10-22,2022-03-27,2023-09-20,2123.258928212529,9,True,32,Male,Suburban
3723,2021-02-15,2021-04-30,2023-09-30,3597.8772002086293,7,True,22,Female,Rural
3724,2021-02-12,2021-08-08,2023-10-03,2614.159821972443,12,True,27,Female,Urban
3725,2021-06-28,2022-12-13,2023-11-21,3956.4673496242544,6,False,63,Male,Urban
3726,2022-08-08,2022-11-28,2023-08-23,2916.3771855962814,2,True,56,Male,Urban
3727,2021-09-09,2021-11-25,2023-12-22,744.2673141894384,4,True,39,Female,Suburban
3728,2021-11-06,2023-01-15,2023-10-09,1196.0796816660265,7,False,62,Male,Suburban
3729,2021-11-23,2022-02-14,2023-10-03,2250.588719410811,2,True,49,Female,Suburban
3730,2021-07-09,2021-09-15,2023-07-01,877.3349812393832,8,True,27,Female,Urban
3731,2021-03-25,2023-01-11,2023-12-14,3960.892137625104,7,False,36,Female,Suburban
3732,2021-01-28,2022-11-08,2023-10-05,3795.9002191276977,0,False,50,Male,Suburban
3733,2022-09-23,2024-07-08,2023-12-01,3294.472201809612,1,False,22,Female,Rural
3734,2021-06-20,2021-08-15,2023-08-25,1498.611578336406,5,True,47,Female,Urban
3735,2022-12-21,2023-05-17,2023-11-30,4034.751583555307,6,True,66,Female,Rural
3736,2021-05-21,2021-07-17,2023-10-30,313.1509790961556,9,True,52,Male,Suburban
3737,2021-03-27,2023-01-22,2023-09-27,5931.880056741367,6,False,19,Male,Suburban
3738,2022-09-19,2022-11-23,2023-12-24,2061.0291698103056,6,True,44,Male,Suburban
3739,2022-03-05,2022-12-12,2023-08-16,1526.476359301027,2,False,31,Male,Suburban
3740,2022-02-15,2022-04-08,2024-01-01,765.0075099064896,5,True,51,Female,Rural
3741,2021-06-19,2022-04-16,2023-09-17,2736.3049671870594,6,False,44,Male,Urban
3742,2021-05-25,2022-12-26,2023-12-15,1057.5624313354865,7,False,55,Male,Suburban
3743,2021-09-05,2023-01-03,2023-07-17,2883.9963703190597,6,False,27,Male,Urban
3744,2021-11-16,2022-05-14,2023-07-12,2653.626443411774,5,True,45,Male,Urban
3745,2022-03-07,2022-04-22,2023-08-26,1163.689149045201,4,True,58,Male,Rural
3746,2021-10-31,2023-01-19,2023-08-25,5265.13362681015,7,False,42,Male,Suburban
3747,2022-10-27,2022-12-24,2023-06-29,237.51654786285405,7,True,58,Female,Rural
3748,2021-07-24,2022-09-13,2023-11-08,4387.709573985763,0,False,23,Female,Urban
3749,2021-07-05,2022-08-03,2023-07-12,1721.5197175530193,9,False,56,Female,Suburban
3750,2021-05-31,2022-07-31,2023-09-08,5507.143451547357,8,False,31,Male,Rural
3751,2021-01-01,2022-06-27,2023-09-19,1755.319376735626,0,False,20,Female,Rural
3752,2022-05-10,2023-02-25,2023-12-14,2232.5174112544914,9,False,47,Female,Rural
3753,2021-02-06,2022-01-21,2023-10-29,377.78681606427983,1,False,27,Male,Urban
3754,2021-01-30,2022-10-31,2023-07-20,3105.5405915457777,0,False,40,Male,Urban
3755,2022-01-09,2022-08-09,2023-07-26,5905.687150226432,5,False,21,Female,Suburban
3756,2022-04-28,2022-06-19,2023-12-29,519.4948442540244,10,True,40,Male,Rural
3757,2022-06-25,2022-10-24,2023-11-08,3241.0301177649967,8,True,27,Male,Suburban
3758,2021-10-15,2023-01-04,2023-09-15,1947.5644943768764,7,False,33,Male,Urban
3759,2021-05-02,2021-06-12,2023-10-12,2985.310848536173,5,True,48,Male,Urban
3760,2021-04-20,2021-08-10,2023-07-25,2462.2034373000643,9,True,36,Female,Urban
3761,2021-03-21,2021-07-09,2023-10-02,1681.549006385138,6,True,24,Female,Suburban
3762,2021-08-14,2022-08-08,2023-08-10,5492.614650305753,4,False,24,Male,Suburban
3763,2022-08-04,2024-03-17,2023-11-07,2304.4112108897484,2,False,40,Male,Rural
3764,2021-11-09,2022-10-14,2023-12-15,6186.839640175528,0,False,40,Female,Urban
3765,2021-05-28,2021-08-27,2023-12-10,2355.1795920003083,3,True,30,Female,Urban
3766,2022-10-10,2024-08-11,2023-09-06,257.86616642609687,7,False,20,Male,Urban
3767,2021-05-31,2021-10-08,2023-10-24,894.010149728809,10,True,50,Male,Urban
3768,2021-05-23,2022-03-21,2023-12-03,4103.073429171698,7,False,50,Male,Suburban
3769,2021-04-11,2021-08-22,2023-10-20,4033.234139680414,9,True,45,Female,Rural
3770,2022-08-25,2022-10-24,2023-06-29,2657.6561053216196,7,True,29,Male,Urban
3771,2022-05-31,2022-11-16,2023-11-18,2599.485448844914,7,True,41,Female,Urban
3772,2021-08-22,2021-09-28,2023-11-06,2894.4758025079573,6,True,57,Female,Suburban
3773,2021-01-29,2021-05-08,2023-12-01,934.4309880270866,11,True,30,Female,Urban
3774,2022-02-24,2023-08-05,2023-08-29,4518.980509991301,1,False,67,Female,Rural
3775,2022-09-17,2024-07-09,2023-09-19,5183.133022835947,2,False,52,Female,Rural
3776,2021-03-29,2021-08-26,2023-08-31,590.9602777281901,8,True,33,Male,Rural
3777,2022-07-18,2022-11-12,2023-07-24,2945.874816202923,7,True,57,Female,Suburban
3778,2021-12-10,2022-08-22,2023-11-28,2770.5507501754946,1,False,45,Male,Urban
3779,2021-09-16,2022-08-06,2023-12-28,413.3603377219808,8,False,63,Female,Suburban
3780,2022-02-08,2022-05-28,2023-06-22,1970.757843429555,3,True,65,Female,Rural
3781,2022-06-04,2022-11-10,2023-10-31,2598.680602094644,13,True,46,Female,Urban
3782,2021-03-13,2021-09-23,2023-08-31,4208.269322938162,8,False,50,Male,Suburban
3783,2021-11-04,2022-11-14,2023-09-16,4433.319615004441,6,False,57,Female,Rural
3784,2022-10-17,2023-01-18,2023-07-01,2421.1223706025853,10,True,38,Female,Suburban
3785,2021-02-02,2023-01-17,2023-11-04,3189.1102646145814,2,False,21,Female,Urban
3786,2021-06-18,2021-08-12,2023-10-26,668.5961722336347,13,True,40,Female,Suburban
3787,2022-07-06,2023-04-06,2023-07-25,3698.840194910305,5,False,35,Male,Rural
3788,2022-12-09,2023-06-05,2023-06-04,3243.291688292275,2,True,61,Female,Suburban
3789,2022-04-13,2022-11-26,2023-09-21,1960.7208571454303,0,False,24,Female,Urban
3790,2021-05-08,2021-11-15,2023-08-07,1536.2700815392739,8,False,46,Female,Urban
3791,2022-11-18,2023-06-12,2023-09-25,3781.185031701661,1,False,64,Female,Rural
3792,2022-02-02,2022-06-04,2023-09-09,2816.201148139557,3,True,31,Female,Rural
3793,2022-06-30,2024-02-27,2023-08-22,2555.974554048942,1,False,54,Female,Suburban
3794,2021-11-06,2023-08-18,2023-12-18,3521.154796041614,2,False,58,Male,Rural
3795,2021-06-05,2021-08-13,2023-12-28,3956.8956767108866,5,True,32,Male,Suburban
3796,2022-08-22,2022-12-29,2023-10-16,1197.1591761999205,11,True,43,Male,Urban
3797,2022-10-04,2023-01-16,2023-06-18,795.5125580554007,12,True,56,Female,Suburban
3798,2021-10-11,2022-04-02,2023-11-20,1741.655759808117,7,True,53,Male,Rural
3799,2021-02-06,2022-07-24,2023-08-28,4551.960905152344,3,False,42,Male,Rural
3800,2021-10-25,2022-10-02,2023-12-30,1698.0045000263283,2,False,38,Female,Urban
3801,2022-09-14,2023-04-12,2023-07-28,744.5841304948698,7,False,19,Male,Rural
3802,2022-09-04,2023-06-14,2023-06-03,4385.186080998372,5,False,37,Male,Urban
3803,2021-12-05,2022-04-12,2023-06-20,805.9196282815283,10,True,51,Female,Rural
3804,2021-10-17,2022-06-03,2023-11-17,1340.812477872873,4,False,33,Female,Suburban
3805,2022-02-13,2023-05-31,2023-09-14,4974.3097106910045,9,False,68,Male,Suburban
3806,2021-01-12,2022-05-07,2023-10-13,2632.7533728013473,4,False,18,Male,Rural
3807,2022-05-14,2024-02-02,2023-08-24,4281.441276174791,3,False,31,Female,Rural
3808,2022-04-16,2022-05-25,2023-07-20,3336.232086352535,6,True,63,Male,Urban
3809,2022-06-22,2022-11-12,2023-06-25,2711.552415582586,10,True,21,Male,Suburban
3810,2022-09-05,2022-12-26,2023-07-15,3029.697796650623,4,True,42,Female,Rural
3811,2022-05-18,2022-10-23,2023-08-16,1390.6886970651583,13,True,60,Male,Rural
3812,2021-06-14,2021-10-30,2023-07-17,2467.605045356143,7,True,23,Female,Urban
3813,2022-06-18,2023-12-05,2023-06-03,4936.871217217458,7,False,58,Male,Rural
3814,2021-10-25,2022-10-12,2023-08-28,421.1044768702603,4,False,30,Female,Rural
3815,2022-12-30,2023-01-29,2023-09-26,3015.0298399956573,8,True,43,Male,Rural
3816,2021-08-30,2021-10-13,2023-11-27,249.40761782761487,9,True,52,Female,Urban
3817,2021-12-24,2022-11-29,2023-11-09,3201.7375145516094,8,False,40,Male,Urban
3818,2022-07-11,2022-11-25,2023-06-26,2848.437967661023,5,True,45,Male,Suburban
3819,2022-10-27,2023-03-29,2023-10-24,3023.188148226264,7,True,33,Male,Urban
3820,2022-06-14,2023-04-23,2023-10-23,3410.7215271042965,3,False,60,Female,Urban
3821,2022-08-15,2023-07-28,2023-08-19,1587.94461641123,1,False,59,Male,Rural
3822,2022-05-17,2022-07-14,2023-12-18,2356.957700755888,11,True,39,Female,Rural
3823,2022-10-24,2023-03-23,2023-08-16,197.69522434896172,12,True,66,Male,Urban
3824,2021-08-14,2021-12-29,2023-10-11,4101.930637937522,10,True,69,Male,Rural
3825,2022-03-17,2023-02-25,2023-11-07,3668.361940695775,2,False,48,Female,Urban
3826,2022-08-21,2024-05-28,2023-07-26,2967.3732161007606,3,False,66,Male,Suburban
3827,2021-03-01,2022-04-05,2023-08-26,5402.252417631354,0,False,38,Male,Urban
3828,2021-12-21,2023-08-02,2023-10-30,1432.1163445624838,7,False,41,Female,Rural
3829,2022-06-06,2022-11-12,2023-08-26,1745.1547160234568,7,True,48,Female,Suburban
3830,2022-05-27,2023-10-03,2023-10-22,1561.9343256482337,0,False,48,Female,Rural
3831,2022-03-27,2022-07-12,2023-11-24,2239.5166925490726,3,True,38,Male,Rural
3832,2021-02-26,2022-01-01,2023-11-24,6499.215823017615,4,False,42,Female,Rural
3833,2022-07-12,2022-10-09,2023-10-16,651.0127117903712,9,True,53,Female,Rural
3834,2022-04-13,2022-09-22,2023-10-28,1263.2273036217214,6,True,46,Male,Rural
3835,2021-08-05,2022-05-02,2023-07-12,870.2443349430257,4,False,59,Male,Rural
3836,2022-10-17,2023-10-01,2023-11-13,1186.3331141920994,8,False,43,Female,Suburban
3837,2021-07-20,2023-06-18,2023-12-19,963.7940156165943,3,False,36,Male,Urban
3838,2022-10-12,2023-02-11,2023-12-03,2115.0904019369436,7,True,36,Male,Urban
3839,2022-06-07,2022-08-16,2023-08-16,1780.8005862309942,12,True,31,Female,Suburban
3840,2022-09-10,2023-02-08,2023-11-24,1240.7185517462474,5,True,55,Female,Rural
3841,2021-10-30,2022-02-19,2023-09-21,3463.0832378903237,9,True,29,Male,Rural
3842,2022-12-07,2023-05-31,2023-12-12,998.0880980840078,6,True,19,Male,Suburban
3843,2022-07-14,2022-12-02,2023-11-09,708.1799878668721,7,True,19,Male,Rural
3844,2022-03-12,2023-06-24,2023-09-30,1612.8108878155808,0,False,43,Male,Suburban
3845,2022-01-23,2022-05-01,2023-07-29,2108.833771107529,12,True,52,Male,Urban
3846,2021-03-05,2021-09-09,2023-12-10,5376.939002465493,8,False,51,Female,Urban
3847,2021-12-11,2022-01-31,2023-10-28,645.1674238653959,11,True,26,Male,Rural
3848,2022-08-17,2022-10-26,2023-11-03,3334.7843252036214,5,True,22,Female,Rural
3849,2022-08-02,2023-02-20,2023-07-02,7184.7787916386005,5,False,52,Male,Urban
3850,2021-06-19,2021-12-20,2023-07-30,4661.828341886608,8,False,30,Male,Urban
3851,2022-05-30,2022-10-18,2023-10-13,1997.0655503673663,12,True,54,Male,Urban
3852,2021-05-11,2021-10-06,2023-09-26,3860.690186653652,6,True,18,Male,Rural
3853,2022-01-20,2022-09-02,2023-09-12,2708.3242958909977,0,False,19,Female,Rural
3854,2021-06-25,2021-09-01,2023-09-18,2101.9103187861215,7,True,58,Female,Rural
3855,2021-09-07,2022-01-02,2023-11-10,324.754436450188,4,True,55,Female,Suburban
3856,2021-05-07,2021-08-19,2023-08-31,2845.1894540082435,6,True,32,Female,Urban
3857,2021-03-14,2021-08-26,2023-09-17,797.1868875754982,7,True,48,Female,Urban
3858,2022-06-04,2024-04-24,2023-07-02,2149.4532403274684,0,False,42,Male,Suburban
3859,2022-07-25,2022-12-12,2023-10-23,311.74340890901357,4,True,64,Male,Suburban
3860,2021-08-13,2022-01-27,2023-08-17,3254.77556086728,7,True,59,Male,Rural
3861,2022-06-29,2022-09-18,2023-12-15,3228.4993422040743,8,True,35,Male,Rural
3862,2021-03-11,2023-01-30,2023-08-16,2212.576271814355,7,False,61,Female,Urban
3863,2022-07-17,2024-02-03,2023-06-11,6568.137171676526,6,False,65,Female,Rural
3864,2022-04-19,2023-09-29,2023-07-01,408.39997382278625,2,False,63,Female,Urban
3865,2022-07-08,2022-10-16,2023-09-23,417.3437305285702,8,True,36,Female,Urban
3866,2022-04-04,2023-06-29,2023-11-13,4497.289005232308,7,False,18,Female,Rural
3867,2021-02-11,2022-05-18,2023-12-08,645.9490150162964,0,False,65,Male,Suburban
3868,2021-05-13,2021-09-28,2023-12-04,3984.775568334001,10,True,66,Female,Rural
3869,2021-05-05,2021-11-09,2024-01-01,5803.751696939188,4,False,34,Female,Urban
3870,2021-11-30,2022-01-01,2023-06-11,2276.017383835005,3,True,31,Male,Rural
3871,2021-11-27,2022-03-12,2023-08-07,651.0384866141668,6,True,41,Female,Urban
3872,2022-07-30,2023-06-21,2023-08-15,1782.707077439316,2,False,58,Female,Rural
3873,2021-11-14,2022-01-26,2023-09-05,3585.077576356886,6,True,41,Female,Rural
3874,2021-04-16,2021-12-22,2023-12-19,2728.5381659845593,7,False,62,Female,Rural
3875,2022-02-19,2022-08-17,2023-08-07,1487.9975657970047,10,True,18,Male,Urban
3876,2021-10-21,2021-12-18,2023-08-15,1983.60696609912,11,True,33,Male,Suburban
3877,2021-10-26,2022-09-07,2023-12-28,1021.4679397415396,3,False,35,Female,Rural
3878,2022-12-23,2023-10-17,2023-11-18,4716.604742088427,1,False,67,Male,Urban
3879,2022-03-29,2023-05-28,2023-08-03,4034.224544825893,0,False,66,Male,Rural
3880,2021-07-18,2021-11-23,2023-12-31,2123.1079058252963,2,True,51,Female,Urban
3881,2021-07-12,2021-11-09,2023-11-22,1023.6212457496746,4,True,20,Male,Rural
3882,2022-02-10,2022-07-20,2023-09-15,1324.261927401554,7,True,26,Female,Rural
3883,2021-03-29,2022-05-06,2023-09-20,357.0789056290664,0,False,19,Male,Suburban
3884,2022-12-25,2024-06-28,2023-07-28,4733.949458262198,1,False,26,Female,Urban
3885,2022-12-09,2024-09-27,2023-12-24,2729.5047440811913,6,False,61,Male,Suburban
3886,2021-12-30,2022-04-01,2023-07-16,3363.555505097524,11,True,59,Male,Rural
3887,2022-01-09,2022-04-06,2023-06-20,1669.9316187146778,9,True,48,Female,Rural
3888,2022-06-03,2023-04-16,2023-11-28,3865.3451528454934,0,False,20,Female,Urban
3889,2022-05-10,2022-08-24,2023-07-05,3129.3510712476227,7,True,52,Female,Urban
3890,2022-04-14,2022-05-31,2023-10-16,2002.5483161712777,5,True,24,Male,Urban
3891,2021-12-24,2022-03-29,2023-12-04,436.30437071499,8,True,31,Female,Suburban
3892,2022-06-20,2024-03-07,2023-09-10,5474.381748528924,1,False,45,Female,Urban
3893,2021-12-12,2023-07-27,2023-08-23,2777.6416003692993,7,False,18,Female,Suburban
3894,2022-04-10,2023-05-12,2023-12-26,1087.78599211465,3,False,60,Male,Urban
3895,2021-05-24,2021-09-07,2023-12-26,149.0674650537785,2,True,26,Female,Rural
3896,2021-06-05,2022-09-21,2023-12-06,423.11440436725894,0,False,18,Male,Rural
3897,2022-05-16,2023-04-03,2023-07-02,4133.009540527417,1,False,55,Female,Suburban
3898,2022-04-17,2022-07-05,2023-08-19,3314.8294972902027,9,True,31,Male,Rural
3899,2022-05-25,2022-07-13,2023-06-23,3561.7225366937278,7,True,21,Male,Rural
3900,2021-02-26,2021-04-23,2023-09-03,3837.376990306691,11,True,58,Male,Urban
3901,2022-01-04,2022-02-25,2023-11-27,2648.157721292183,5,True,44,Male,Suburban
3902,2021-05-04,2021-11-30,2023-07-11,3891.4172602468448,1,False,40,Male,Urban
3903,2022-11-12,2023-07-08,2023-11-22,862.2552408587477,2,False,18,Male,Rural
3904,2022-03-12,2024-01-13,2023-08-11,1587.8914822852873,7,False,62,Female,Rural
3905,2021-03-24,2023-01-30,2023-12-14,352.84870940478464,7,False,24,Female,Urban
3906,2022-07-25,2022-09-13,2023-11-26,739.9181624064596,8,True,56,Female,Urban
3907,2022-03-04,2022-05-21,2024-01-01,3860.615885286242,4,True,42,Male,Rural
3908,2021-05-21,2022-06-09,2023-10-28,2117.2877059615025,2,False,51,Male,Suburban
3909,2021-10-28,2022-10-12,2023-12-22,1517.0144171632835,8,False,26,Female,Rural
3910,2021-06-30,2021-09-08,2023-06-13,1561.7357125613353,3,True,66,Male,Urban
3911,2021-12-09,2022-05-16,2023-09-15,2008.209095650088,10,True,19,Female,Urban
3912,2021-12-23,2023-10-18,2023-09-18,3741.521631696124,2,False,34,Male,Suburban
3913,2022-02-22,2024-01-13,2023-12-19,158.65608472050295,9,False,60,Male,Urban
3914,2022-09-17,2023-08-07,2023-12-23,4845.797334131333,5,False,63,Female,Urban
3915,2021-11-19,2022-03-15,2023-12-14,1781.2575283519352,6,True,24,Female,Rural
3916,2021-02-18,2021-06-29,2023-12-26,3671.3130044969903,3,True,33,Female,Suburban
3917,2022-09-02,2023-07-18,2023-07-07,2966.33466286792,8,False,31,Male,Urban
3918,2022-03-05,2022-07-16,2023-08-08,1425.6528536859826,3,True,33,Male,Rural
3919,2022-08-31,2023-01-04,2023-12-02,4012.873509624209,4,True,19,Male,Suburban
3920,2022-07-30,2023-11-09,2023-09-04,2934.3278056363374,6,False,30,Female,Suburban
3921,2022-08-09,2023-10-01,2023-11-29,7131.026212773691,6,False,37,Male,Rural
3922,2022-10-04,2023-10-21,2023-09-03,5761.431225040163,5,False,62,Male,Urban
3923,2021-10-26,2022-05-12,2023-07-07,482.3881241465932,3,False,45,Female,Urban
